Año,Mes,Día,Hora,Día de la semana,Electricidad (kW),Fotovoltaica (kW),Refrigeración (kW),Calefacción (kWh),Energía total (kWh),Emisión (kg CO₂)
2014,4,26,15,5,21181.16,13799.82,24162.24721,2520.4106,47861.425010000006,29850.0
2014,4,26,16,5,20670.23,9930.83,24120.00804,2479.3806600000003,47266.490880000005,29480.0
2014,4,26,17,5,19434.64,4902.94,23955.13108,2429.55859,45818.720140000005,28570.0
2014,4,26,18,5,18991.69,1428.11,23256.37352,2444.21214,44690.396790000006,27870.0
2014,4,26,19,5,19358.25,30.56,20506.18503,2581.9555100000002,42445.47293000001,26470.0
2014,4,26,20,5,19684.67,5.35,20437.00564,3018.6313000000005,43140.0512,26900.0
2014,4,26,21,5,19225.46,1.72,18786.12584,4278.8366000000005,42290.145300000004,26370.0
2014,4,26,22,5,18468.65,0.63,15484.08488,5612.30965,39561.654290000006,24670.0
2014,4,26,23,5,18104.69,0.64,15768.8212,3666.3182100000004,37539.46439,23410.0
2014,4,27,0,6,17570.69,0.9,14848.844340000001,3138.7904100000005,35558.304430000004,22180.0
2014,4,27,1,6,17053.45,1.31,13809.5005,2620.05474,33483.361750000004,20880.0
2014,4,27,2,6,16556.02,4.58,12802.79442,2590.74764,31950.600420000002,19930.0
2014,4,27,3,6,16132.95,8.4,12137.27251,3343.9401100000005,31613.568770000005,19720.0
2014,4,27,4,6,16266.1,5.61,11763.55609,4100.06329,32129.373730000003,20040.0
2014,4,27,5,6,16420.75,5.82,11786.73312,5002.7219700000005,33207.87501,20710.0
2014,4,27,6,6,16374.35,493.28,12344.24796,4952.8999,33670.92719,21000.0
2014,4,27,7,6,16591.59,3474.49,13844.494649999999,4976.34558,35411.768930000006,22080.0
2014,4,27,8,6,16987.24,7703.84,16648.282219999997,3742.5166700000004,37378.27534000001,23310.0
2014,4,27,9,6,17622.84,11893.83,19272.49177,2581.9555100000002,39476.6637,24620.0
2014,4,27,10,6,18435.01,14819.35,20162.2576,2461.7964,41059.2471,25610.0
2014,4,27,11,6,19105.93,16486.45,21172.23449,2444.21214,42720.959670000004,26640.0
2014,4,27,12,6,19824.4,17224.96,22266.232509999998,2303.5380600000003,44394.39508,27690.0
2014,4,27,13,6,21304.37,16953.79,24202.86856,2192.1710800000005,47697.305250000005,29750.0
2014,4,27,14,6,21365.81,16949.81,25281.14559,2174.58682,48819.76718000001,30450.0
2014,4,27,15,6,21266.5,15689.27,26053.05675,2159.9332700000004,49476.24622,30860.0
2014,4,27,16,6,20793.75,12585.25,26383.54924,2130.62617,49306.265040000006,30750.0
2014,4,27,17,6,19626.62,6993.09,25898.80113,2101.31907,47624.037500000006,29700.0
2014,4,27,18,6,18858.49,1473.15,25144.33429,2127.69546,46129.375400000004,28770.0
2014,4,27,19,6,19104.47,40.23,22790.82823,2154.0718500000003,44048.57130000001,27470.0
2014,4,27,20,6,19133.01,6.38,21411.21464,2171.6561100000004,42715.09825,26640.0
2014,4,27,21,6,19202.91,2.54,20333.922369999997,2154.0718500000003,41689.34975,26000.0
2014,4,27,22,6,19019.66,1.88,18944.49635,2168.7254000000003,40133.14274,25030.0
2014,4,27,23,6,18499.72,1.89,18034.71879,2186.3096600000003,38717.60981000001,24150.0
2014,4,28,0,0,18107.74,1.61,16940.29873,2230.2703100000003,37275.70049,23250.0
2014,4,28,1,0,17409.91,3.06,17131.271829999998,2230.2703100000003,36771.618370000004,22930.0
2014,4,28,2,0,16960.98,4.79,16311.10743,2385.5979400000006,35657.94857,22240.0
2014,4,28,3,0,17034.99,8.25,14730.21593,2464.7271100000003,34230.692800000004,21350.0
2014,4,28,4,0,17192.71,6.12,14961.77521,3449.44567,35602.265080000005,22200.0
2014,4,28,5,0,17874.6,6.64,14743.052979999999,4615.86825,37231.73984,23220.0
2014,4,28,6,0,18496.54,591.97,16914.94116,6177.93668,41589.705610000005,25940.0
2014,4,28,7,0,19313.4,4618.42,19434.027579999998,5243.040190000001,43989.9571,27430.0
2014,4,28,8,0,20808.93,8849.22,21917.38128,4249.529500000001,46973.41988,29300.0
2014,4,28,9,0,22303.2,13385.91,25652.47045,2731.4217200000003,50686.62945,31610.0
2014,4,28,10,0,23162.57,15970.55,27781.87327,2558.5098300000004,53503.04176000001,33370.0
2014,4,28,11,0,23682.71,17303.19,29746.61015,2192.1710800000005,55621.94509,34690.0
2014,4,28,12,0,23998.24,18023.68,31224.6294,2121.83404,57342.27186,35760.0
2014,4,28,13,0,24327.12,18062.52,32951.1247,2016.3284800000001,59294.12472,36980.0
2014,4,28,14,0,25152.34,17145.5,34309.70663,1984.09067,61445.26586000001,38320.0
2014,4,28,15,0,24589.64,12581.11,35346.061019999994,2039.7741600000002,61972.79366000001,38650.0
2014,4,28,16,0,24066.29,10765.54,36113.40008,1998.7442200000003,62177.943360000005,38780.0
2014,4,28,17,0,23007.67,6466.58,37123.06044,2007.53635,62136.91342000001,38750.0
2014,4,28,18,0,22273.33,1447.57,34934.67753,2019.25919,59226.71839000001,36940.0
2014,4,28,19,0,22010.5,27.05,32307.09166,2001.6749300000001,56319.45407,35120.0
2014,4,28,20,0,21668.44,5.96,29960.09205,2095.4576500000003,53722.845010000005,33500.0
2014,4,28,21,0,21456.66,2.33,27450.50153,2089.59623,50994.35400000001,31800.0
2014,4,28,22,0,22019.51,0.78,24716.245049999998,2083.7348100000004,48819.76718000001,30450.0
2014,4,28,23,0,20473.67,1.16,22721.08612,2086.66552,45279.46950000001,28240.0
2014,4,29,0,1,19878.24,1.27,20916.3024,2142.34901,42934.90150000001,26780.0
2014,4,29,1,1,19248.98,1.26,19873.79326,2192.1710800000005,41314.218870000004,25770.0
2014,4,29,2,1,18868.39,2.13,19560.11203,2233.2010200000004,40660.67054000001,25360.0
2014,4,29,3,1,18738.73,2.69,19726.888170000002,2496.96492,40959.602960000004,25550.0
2014,4,29,4,1,17696.75,4.76,18852.808159999997,3396.6928900000003,39945.577300000004,24910.0
2014,4,29,5,1,18044.62,9.63,18572.25707,3765.9623500000002,40382.25309,25180.0
2014,4,29,6,1,18663.56,624.56,21874.649729999997,4926.52351,45464.104230000004,28350.0
2014,4,29,7,1,19598.52,4719.28,23394.27509,5456.98202,48450.49772,30220.0
2014,4,29,8,1,21251.63,9312.0,25897.85154,4982.207,52128.53877000001,32509.999999999996
2014,4,29,9,1,23552.4,14062.83,27018.15672,3891.98288,54461.38393000001,33960.0
2014,4,29,10,1,25733.15,16959.17,29329.07191,2552.6484100000007,57611.89718000001,35930.0
2014,4,29,11,1,24940.79,18163.33,27968.20393,2467.6578200000004,55375.76545,34540.0
2014,4,29,12,1,24257.9,18722.66,29669.51751,2356.29084,56284.28555000001,35100.0
2014,4,29,13,1,24385.17,18745.98,32642.050739999995,2262.50812,59288.263300000006,36970.0
2014,4,29,14,1,24272.67,17797.67,33767.35006,2239.06244,60278.84328000001,37590.0
2014,4,29,15,1,24143.85,16027.42,34783.481700000004,2209.75534,61134.61060000001,38130.0
2014,4,29,16,1,23880.9,12949.29,35023.58729,2224.40889,61128.749180000006,38120.0
2014,4,29,17,1,23287.9,7289.13,35222.68466,2203.89392,60715.51907,37860.0
2014,4,29,18,1,22290.24,1553.75,33122.57845,2168.7254000000003,57579.65937,35910.0
2014,4,29,19,1,22028.48,38.7,30005.03931,2230.2703100000003,54262.09565,33840.0
2014,4,29,20,1,21703.45,6.87,27531.4277,2271.3002500000002,51504.29754000001,32119.999999999996
2014,4,29,21,1,21249.37,3.03,25284.34606,2347.4987100000003,48881.31209,30480.0
2014,4,29,22,1,21192.75,1.27,22511.22673,2373.8751,46076.62262,28740.0
2014,4,29,23,1,19823.36,1.85,20210.33499,3352.7322400000003,43386.230840000004,27060.0
2014,4,30,0,2,18842.64,1.89,19077.368609999998,3461.1685100000004,41381.6252,25810.0
2014,4,30,1,2,18942.01,2.44,17926.36002,3461.1685100000004,40329.50031000001,25150.0
2014,4,30,2,2,18292.25,2.74,15651.98646,4144.023940000001,38087.50716000001,23750.0
2014,4,30,3,2,18027.07,4.17,17179.419560000002,4756.54233,39963.16156000001,24920.0
2014,4,30,4,2,18163.37,6.36,17870.86176,4782.918720000001,40815.998170000006,25460.0
2014,4,30,5,2,18757.79,9.57,19019.76015,6005.02479,43781.87669,27300.0
2014,4,30,6,2,19056.01,555.72,20365.68088,6339.125730000001,45760.10594,28540.0
2014,4,30,7,2,20052.42,4320.9,22820.0545,6257.065850000001,49127.49173,30640.0
2014,4,30,8,2,21421.08,9169.92,25666.010899999997,5468.704860000001,52553.491720000005,32770.0
2014,4,30,9,2,23656.32,14393.6,26715.905740000002,3273.60307,53643.715840000004,33460.0
2014,4,30,10,2,25183.45,16732.3,28911.498499999998,2517.47989,56609.59436,35300.0
2014,4,30,11,2,24153.87,18043.61,31149.33043,2344.568,57647.0657,35950.0
2014,4,30,12,2,24146.24,18513.28,32467.115159999998,2236.13173,58848.65680000001,36700.0
2014,4,30,13,2,24494.68,18136.87,33490.10495,2186.3096600000003,60170.40701,37520.0
2014,4,30,14,2,25115.92,17441.7,34948.21798,2195.10179,62260.003240000005,38830.0
2014,4,30,15,2,25750.53,15781.82,35957.06943,2115.97262,63822.07167000001,39800.0
2014,4,30,16,2,25157.55,12923.14,36496.6124,2118.90333,63769.31889000001,39770.0
2014,4,30,17,2,23712.33,7512.83,36470.62177,2174.58682,62356.71667000001,38890.0
2014,4,30,18,2,22255.05,1557.47,34901.406709999996,2148.21043,59302.91685,36980.0
2014,4,30,19,2,21995.28,36.46,31808.34589,2101.31907,55903.29325,34860.0
2014,4,30,20,2,21698.84,6.12,29557.18453,2177.51753,53432.70472,33320.0
2014,4,30,21,2,21411.63,2.45,26129.12946,2186.3096600000003,49725.35657,31010.0
2014,4,30,22,2,21238.33,1.13,23350.98082,2186.3096600000003,46774.1316,29170.0
2014,4,30,23,2,20082.56,1.25,20936.41964,2157.0025600000004,43175.21972,26930.0
2014,5,1,0,3,19029.03,1.31,20098.00201,2918.9871600000006,42046.89637,26220.0
2014,5,1,1,3,18466.67,1.77,20197.814469999998,3358.5936600000005,42023.45069,26210.0
2014,5,1,2,3,18128.2,2.33,17360.68574,3305.84088,38793.80827,24190.0
2014,5,1,3,3,18038.4,3.3,19319.021679999998,3080.17621,40435.00587,25220.0
2014,5,1,4,3,17992.7,5.82,18805.29349,3458.2378000000003,40256.232560000004,25110.0
2014,5,1,5,3,18190.43,9.24,19881.56583,4486.91701,42559.77062,26540.0
2014,5,1,6,3,19521.75,639.46,24444.416119999998,5243.040190000001,49206.62090000001,30690.0
2014,5,1,7,3,21161.45,4010.92,27959.481770000002,4944.1077700000005,54065.73808,33720.0
2014,5,1,8,3,21548.1,8054.38,28787.13738,3127.06757,53462.01182,33340.0
2014,5,1,9,3,23041.45,12755.46,29978.59147,2329.91445,55349.38906000001,34520.0
2014,5,1,10,3,25107.27,15596.66,33211.80474,2236.13173,60554.33002000001,37760.0
2014,5,1,11,3,24104.42,16906.5,33676.75214,2195.10179,59976.98015000001,37400.0
2014,5,1,12,3,25646.54,17482.35,35765.04123,2139.4183000000003,63549.515640000005,39630.0
2014,5,1,13,3,25847.3,17376.02,36700.28187,2130.62617,64674.90828000001,40330.0
2014,5,1,14,3,25993.04,16560.66,38223.28355,2080.8041000000003,66295.59091000001,41340.0
2014,5,1,15,3,25799.31,14623.33,39384.667290000005,1954.78357,67136.70468000001,41870.0
2014,5,1,16,3,25160.35,11871.66,40072.10011,2028.0513200000003,67259.7945,41950.0
2014,5,1,17,3,23327.12,6241.16,39929.13406,1969.43712,65222.95105000001,40680.0
2014,5,1,18,3,22205.17,1461.71,37995.34678,1992.8828,62192.59691000001,38780.0
2014,5,1,19,3,21862.38,39.02,34971.43018,2057.35842,58889.686740000005,36730.0
2014,5,1,20,3,21492.2,5.37,31804.05515,2072.0119700000005,55366.973320000005,34530.0
2014,5,1,21,3,21340.31,4.08,28875.238230000003,2198.0325000000003,52409.88693000001,32689.999999999996
2014,5,1,22,3,21402.24,1.32,25395.41292,2142.34901,48936.99558,30520.0
2014,5,1,23,3,20154.54,0.73,22481.3674,2115.97262,44749.01099,27910.0
2014,5,2,0,4,19668.72,0.67,23242.05933,2080.8041000000003,44989.32921,28060.0
2014,5,2,1,4,19285.87,1.53,19778.44739,2133.55688,41196.990470000004,25690.0
2014,5,2,2,4,18946.02,2.57,20647.955299999998,2236.13173,41830.02383,26090.0
2014,5,2,3,4,18341.04,2.5,22889.90212,2458.8656900000005,43688.09397,27250.0
2014,5,2,4,4,18116.07,4.99,21362.926229999997,2763.6595300000004,42240.32323,26340.0
2014,5,2,5,4,18559.78,11.83,21505.364729999998,3247.22668,43312.963090000005,27010.0
2014,5,2,6,4,19659.13,678.69,25092.77507,3757.1702200000004,48506.18121,30250.0
2014,5,2,7,4,20677.87,4783.74,25957.253670000002,3598.91188,50235.300110000004,31330.0
2014,5,2,8,4,21126.28,8764.62,29707.290090000002,2681.5996500000006,53511.83389000001,33370.0
2014,5,2,9,4,23475.74,13314.01,33149.34282,2332.8451600000003,58957.09307,36770.0
2014,5,2,10,4,24522.37,15429.52,35576.987239999995,2198.0325000000003,62298.102470000005,38850.0
2014,5,2,11,4,25280.14,16710.23,37102.34531,2121.83404,64504.9271,40230.0
2014,5,2,12,4,25681.89,17297.24,38583.45952,2060.28913,66324.89801,41360.0
2014,5,2,13,4,25243.76,15960.45,39504.491480000004,1989.9520900000002,66738.12812000001,41620.0
2014,5,2,14,4,24661.5,14100.78,40804.26917,2022.1899000000003,67488.38988,42090.0
2014,5,2,15,4,24575.13,12601.96,41742.00687999999,1998.7442200000003,68311.91939000001,42600.0
2014,5,2,16,4,24019.7,10277.96,42277.39979,1987.0213800000004,68282.61229,42580.0
2014,5,2,17,4,22578.93,6091.86,42465.348269999995,2010.4670600000002,67054.64480000001,41820.0
2014,5,2,18,4,21367.46,1633.1,39736.50797,2039.7741600000002,63142.14695,39380.0
2014,5,2,19,4,21021.85,35.03,36129.26175,2036.8434500000003,59188.61916000001,36910.0
2014,5,2,20,4,20801.85,6.15,33030.995769999994,2004.6056400000002,55835.886920000004,34820.0
2014,5,2,21,4,20727.46,2.63,30558.93164,1963.5757000000003,53248.06999,33210.0
2014,5,2,22,4,21098.05,0.8,26490.50121,1978.22925,49564.16752,30910.0
2014,5,2,23,4,20816.77,0.61,23793.34908,1969.43712,46577.77403000001,29050.0
2014,5,3,0,5,20146.15,0.81,21695.73994,2016.3284800000001,43858.075150000004,27350.0
2014,5,3,1,5,19489.19,0.95,21600.56992,2051.4970000000003,43140.0512,26900.0
2014,5,3,2,5,18732.98,1.87,20115.65735,2098.3883600000004,40947.88012,25540.0
2014,5,3,3,5,18632.21,2.46,20311.378399999998,2124.7647500000003,41065.10852,25610.0
2014,5,3,4,5,18490.51,5.36,19770.428630000002,2130.62617,40391.04522,25190.0
2014,5,3,5,5,18887.14,11.83,19917.40406,2227.3396000000002,41029.94,25590.0
2014,5,3,6,5,18623.72,689.89,21280.769109999997,2561.4405400000005,42465.98790000001,26480.0
2014,5,3,7,5,18288.67,4735.3,25108.95327,2664.01539,46059.038360000006,28720.0
2014,5,3,8,5,18173.81,8708.55,29065.8948,2526.27202,49766.386510000004,31040.0
2014,5,3,9,5,19661.49,13114.51,31344.80529,2215.61676,53221.693600000006,33190.0
2014,5,3,10,5,20595.67,14959.81,33641.96901,2051.4970000000003,56287.21626000001,35100.0
2014,5,3,11,5,21751.02,15943.38,36833.01345,1948.9221500000003,60530.884340000004,37750.0
2014,5,3,12,5,22129.28,15464.99,38221.80641,1937.1993100000002,62286.37963,38840.0
2014,5,3,13,5,23044.41,13973.62,40276.12128,2001.6749300000001,65319.66448000001,40740.0
2014,5,3,14,5,22768.41,13183.04,40945.19536,1852.2087200000003,65562.91341000001,40890.0
2014,5,3,15,5,22780.71,11841.51,41849.69742,1887.3772400000003,66515.39416000001,41480.0
2014,5,3,16,5,22667.14,9808.3,42280.77611,1869.7929800000002,66814.32658000001,41670.0
2014,5,3,17,5,22048.11,6141.47,41752.80407,1863.9315600000002,65662.55755000001,40950.0
2014,5,3,18,5,21699.36,1556.47,40540.353489999994,1928.4071800000002,64164.96474,40020.0
2014,5,3,19,5,21050.21,35.87,37772.26347,1910.82292,60730.172620000005,37870.0
2014,5,3,20,5,19897.29,5.89,35000.55094,1934.2686,56829.39761000001,35440.0
2014,5,3,21,5,19813.32,2.32,32596.575930000003,1922.54576,54329.50198,33880.0
2014,5,3,22,5,19596.28,0.68,29999.76381,1831.6937500000001,51425.16837000001,32070.0
2014,5,3,23,5,19099.95,0.61,28740.15026,1957.7142800000001,49795.69361,31050.0
2014,5,4,0,6,18293.04,0.66,27661.45119,1957.7142800000001,47911.24708,29880.0
2014,5,4,1,6,17831.34,0.8,25167.194789999998,1981.1599600000002,44977.60637,28050.0
2014,5,4,2,6,17606.85,1.67,23237.90927,2010.4670600000002,42852.84162000001,26730.0
2014,5,4,3,6,17369.45,2.21,21138.43612,1978.22925,40484.82794,25250.0
2014,5,4,4,6,16993.96,3.36,21100.06565,2113.0419100000004,40206.41049,25070.0
2014,5,4,5,6,17130.7,11.49,20871.706840000003,2154.0718500000003,40156.58842000001,25040.0
2014,5,4,6,6,17014.46,714.77,21567.088079999998,2236.13173,40815.998170000006,25460.0
2014,5,4,7,6,17953.05,4726.73,26423.29134,2203.89392,46577.77403000001,29050.0
2014,5,4,8,6,18284.68,8728.69,29155.71898,2162.86398,49602.26675,30930.0
2014,5,4,9,6,19964.69,13297.59,31784.32478,1989.9520900000002,53737.49856000001,33510.0
2014,5,4,10,6,21122.42,15434.74,35186.88159999999,1945.99144,58253.72267000001,36330.0
2014,5,4,11,6,21638.71,16638.19,37324.47903,1945.99144,60908.94593000001,37980.0
2014,5,4,12,6,21326.31,14986.28,38624.88978,1948.9221500000003,61899.52591000001,38600.0
2014,5,4,13,6,22798.39,14782.32,40712.96784999999,1849.27801,65360.69442000001,40760.0
2014,5,4,14,6,22639.0,14044.32,41512.10059,1875.6544000000004,66023.03488,41170.0
2014,5,4,15,6,22666.74,12528.91,42141.29189,1869.7929800000002,66676.58321,41580.0
2014,5,4,16,6,22411.83,10122.25,42128.525180000004,1887.3772400000003,66424.54215000001,41430.0
2014,5,4,17,6,21639.53,5980.79,41240.90472,1884.4465300000002,64762.829580000005,40390.0
2014,5,4,18,6,21067.25,1513.94,39825.76943,1928.4071800000002,62819.76885,39180.0
2014,5,4,19,6,20127.27,46.91,36249.40247,1925.4764700000003,58300.614030000004,36360.0
2014,5,4,20,6,19991.68,6.07,33902.61388,1981.1599600000002,55873.986150000004,34850.0
2014,5,4,21,6,20389.85,2.81,31639.705739999998,1998.7442200000003,54027.63885,33690.0
2014,5,4,22,6,19917.46,0.87,29489.060239999995,1992.8828,51398.79198,32049.999999999996
2014,5,4,23,6,19382.73,0.55,27949.528659999996,1969.43712,49300.403620000005,30750.0
2014,5,5,0,0,18814.35,0.6,26186.38622,2083.7348100000004,47081.85615000001,29360.0
2014,5,5,1,0,18215.36,0.65,25604.77993,2022.1899000000003,45842.16582,28590.0
2014,5,5,2,0,17985.15,1.45,22740.81649,2019.25919,42744.40535,26660.0
2014,5,5,3,0,17959.36,2.25,22732.58671,2098.3883600000004,42791.29671,26690.0
2014,5,5,4,0,18093.52,2.88,23575.82263,2326.98374,43995.81852000001,27440.0
2014,5,5,5,0,18621.84,10.77,23311.66076,2537.9948600000002,44470.59354000001,27730.0
2014,5,5,6,0,19311.89,479.89,26200.2432,2822.2737300000003,48333.26932,30140.0
2014,5,5,7,0,20084.67,4605.85,29960.44375,2769.52095,52814.32491000001,32940.0
2014,5,5,8,0,21461.65,8535.98,33885.908129999996,2746.07527,58092.53362,36230.0
2014,5,5,9,0,23190.39,12863.9,37655.18254,2139.4183000000003,62980.95790000001,39280.0
2014,5,5,10,0,24537.38,15195.24,39905.570159999996,1948.9221500000003,66389.37363,41400.0
2014,5,5,11,0,24943.35,16448.53,40951.06875,1899.1000800000004,67793.18372,42280.0
2014,5,5,12,0,24952.69,16150.3,42861.46798,1881.51582,69692.2838,43460.0
2014,5,5,13,0,24727.7,14945.67,43894.340540000005,1893.2386600000002,70515.81331000001,43980.0
2014,5,5,14,0,24635.89,14010.34,44953.37958,1840.4858800000002,71430.19483000001,44550.0
2014,5,5,15,0,24553.23,12540.24,46038.936799999996,1831.6937500000001,72423.70552,45160.0
2014,5,5,16,0,24355.88,9203.57,46033.62613,1831.6937500000001,72221.48653000001,45040.0
2014,5,5,17,0,23168.06,4504.01,45328.60831,1855.1394300000002,70351.69355000001,43870.0
2014,5,5,18,0,22123.1,979.97,41400.43584,1940.1300200000003,65460.33856000001,40820.0
2014,5,5,19,0,21702.15,37.41,37043.92794,1966.5064100000002,60712.58836,37860.0
2014,5,5,20,0,21330.72,5.49,34859.906109999996,2025.1206100000002,58215.62344,36310.0
2014,5,5,21,0,21439.07,3.42,30440.162549999997,2092.52694,53971.95536000001,33660.0
2014,5,5,22,0,22166.98,20.75,27122.99849,2036.8434500000003,51325.52423,32009.999999999996
2014,5,5,23,0,20919.82,0.76,24076.22139,1989.9520900000002,46985.14272,29300.0
2014,5,6,0,1,20215.53,0.85,22317.36969,1984.09067,44514.55419,27760.0
2014,5,6,1,1,19695.06,1.26,21378.33069,1963.5757000000003,43037.476350000004,26840.0
2014,5,6,2,1,19366.26,2.34,20428.74069,1984.09067,41777.27105000001,26050.0
2014,5,6,3,1,19326.66,3.24,20831.47236,2042.70487,42199.29329000001,26320.0
2014,5,6,4,1,18999.01,3.73,21253.75855,2370.94439,42624.24624,26580.0
2014,5,6,5,1,18624.73,11.68,21081.98827,2573.16338,42278.42246,26370.0
2014,5,6,6,1,19089.34,731.07,24925.47138,2889.68006,46903.08284,29250.0
2014,5,6,7,1,19695.42,4693.46,28368.473700000002,3522.71342,51583.42671,32170.0
2014,5,6,8,1,21171.15,8799.89,30993.210799999997,3074.3147900000004,55238.02208,34450.0
2014,5,6,9,1,22349.22,13339.55,32842.73076,2321.1223200000004,57512.25304000001,35870.0
2014,5,6,10,1,23217.73,15648.55,34850.48055,2095.4576500000003,60161.61488000001,37520.0
2014,5,6,11,1,24881.58,16633.3,35267.24505,2107.18049,62254.141820000004,38820.0
2014,5,6,12,1,25299.03,17027.26,36560.65697,2013.3977700000003,63871.89374000001,39830.0
2014,5,6,13,1,25360.04,15202.68,37130.19995,1834.62446,64323.22308,40110.0
2014,5,6,14,1,24986.17,10008.86,36454.267719999996,1919.61505,63359.019490000006,39510.0
2014,5,6,15,1,23983.33,6458.67,35708.382359999996,2010.4670600000002,61700.23763,38480.0
2014,5,6,16,1,23223.93,3521.85,33232.34402,2039.7741600000002,58494.040890000004,36480.0
2014,5,6,17,1,22432.02,4119.2,31254.10186,1960.6449900000002,55645.390770000005,34700.0
2014,5,6,18,1,21339.14,1823.4,29478.33339,2095.4576500000003,52911.03834,33000.0
2014,5,6,19,1,21095.56,103.78,26628.12142,2406.1129100000003,50126.863840000005,31260.0
